asvLen	totReads	numSamps
ASV.1309	298	12	2
ASV.1322	244	11	1
ASV.1324	330	11	1
ASV.1338	328	11	1
ASV.1340	328	11	1
ASV.1346	316	11	1
ASV.1355	328	11	1
ASV.1356	326	11	1
ASV.1359	248	10	1
ASV.1360	222	10	1
ASV.1361	328	10	1
ASV.1363	328	10	1
ASV.1373	215	10	2
ASV.1375	219	10	2
ASV.1376	287	10	1
ASV.1383	328	10	1
ASV.1384	302	10	1
ASV.1391	234	10	1
ASV.1398	328	9	1
ASV.1401	325	9	1
ASV.1402	322	9	1
ASV.1403	272	9	1
ASV.1404	352	9	1
ASV.1408	327	9	1
ASV.1418	249	9	1
ASV.1422	241	9	2
ASV.1424	286	9	1
ASV.1429	324	9	1
ASV.1432	328	9	1
ASV.1433	328	9	1
ASV.1434	335	9	1
ASV.1435	325	9	1
ASV.1438	328	9	1
ASV.1441	328	8	1
ASV.1442	373	8	1
ASV.1444	331	8	1
ASV.1447	229	8	1
ASV.1461	229	8	1
ASV.1470	328	8	1
ASV.1471	268	8	2
ASV.1472	328	8	1
ASV.1477	328	8	1
ASV.1491	218	8	1
ASV.1492	286	8	1
ASV.1502	295	7	1
ASV.1505	325	7	1
ASV.1506	295	7	1
ASV.1508	300	7	2
ASV.1509	247	7	1
ASV.1510	244	7	1
ASV.1511	370	7	1
ASV.1518	328	7	1
ASV.1522	328	7	1
ASV.1525	241	7	1
ASV.1526	244	7	1
ASV.1527	348	7	1
ASV.1537	325	7	1
ASV.1542	328	7	1
ASV.1544	328	7	1
ASV.1545	288	7	1
ASV.1546	213	7	2
ASV.1547	328	7	1
ASV.1556	286	7	1
ASV.1560	330	7	1
ASV.1561	328	7	1
ASV.1566	325	7	1
ASV.1575	297	6	1
ASV.1576	249	6	2
ASV.1577	281	6	1
ASV.1579	328	6	1
ASV.1599	328	6	1
ASV.1600	358	6	1
ASV.1602	328	6	1
ASV.1605	231	6	1
ASV.1608	373	6	1
ASV.1609	288	6	1
ASV.1611	218	6	1
ASV.1613	364	6	1
ASV.1614	237	6	1
ASV.1619	265	6	1
ASV.1620	289	6	1
ASV.1625	314	6	1
ASV.1626	290	6	1
ASV.1629	322	6	1
ASV.1630	232	6	2
ASV.1631	253	6	1
ASV.1634	380	6	1
ASV.1639	242	6	1
ASV.1642	325	6	1
ASV.1650	244	5	1
ASV.1652	214	5	1
ASV.1653	262	5	1
ASV.1654	309	5	1
ASV.1655	219	5	1
ASV.1656	241	5	1
ASV.1663	287	5	1
ASV.1665	256	5	2
ASV.1668	293	5	1
ASV.1673	252	5	1
ASV.1674	292	5	1
ASV.1678	328	5	1
ASV.1679	316	5	1
ASV.1690	328	5	1
ASV.1693	295	5	1
ASV.1695	217	5	1
ASV.1696	265	5	1
ASV.1697	328	5	1
ASV.1699	328	5	1
ASV.1700	328	5	1
ASV.1704	328	5	1
ASV.1706	328	5	1
ASV.1711	223	5	1
ASV.1713	328	5	1
ASV.1715	385	5	1
ASV.1717	294	5	1
ASV.1718	277	5	1
ASV.1719	223	5	1
ASV.1720	216	5	1
ASV.1726	279	5	1
ASV.1727	288	5	1
ASV.1733	288	4	1
ASV.1734	268	4	1
ASV.1735	350	4	1
ASV.1736	361	4	1
ASV.1737	224	4	1
ASV.1738	262	4	1
ASV.1739	348	4	1
ASV.1740	272	4	1
ASV.1741	262	4	1
ASV.1742	311	4	1
ASV.1743	231	4	1
ASV.1744	369	4	1
ASV.1745	353	4	1
ASV.1746	238	4	1
ASV.1755	235	4	1
ASV.1756	225	4	1
ASV.1759	223	4	2
ASV.1760	328	4	1
ASV.1761	328	4	1
ASV.1782	328	4	1
ASV.1787	269	4	1
ASV.1788	235	4	1
ASV.1789	335	4	1
ASV.1795	325	4	1
ASV.1796	242	4	1
ASV.1797	254	4	1
ASV.1798	280	4	1
ASV.1799	252	4	1
ASV.1801	274	4	1
ASV.1809	277	4	1
ASV.1810	325	4	1
