#Source	Type	SizeFrac	SampName
RawFastqs/SRR12432976_2.fastq.gz	DNA	Frac_0.2	SRR12432976
RawFastqs/SRR12432977_1.fastq.gz	DNA	Frac_0.2	SRR12432977
RawFastqs/SRR12432977_2.fastq.gz	DNA	Frac_0.2	SRR12432977
RawFastqs/SRR12432978_1.fastq.gz	DNA	Frac_0.2	SRR12432978
RawFastqs/SRR12432978_2.fastq.gz	DNA	Frac_0.2	SRR12432978
RawFastqs/SRR12432979_1.fastq.gz	DNA	Frac_0.2	SRR12432979
RawFastqs/SRR12432979_2.fastq.gz	DNA	Frac_0.2	SRR12432979
RawFastqs/SRR12432980_1.fastq.gz	DNA	Frac_0.2	SRR12432980
RawFastqs/SRR12432980_2.fastq.gz	DNA	Frac_0.2	SRR12432980
RawFastqs/SRR12432981_1.fastq.gz	DNA	Frac_0.2	SRR12432981
RawFastqs/SRR12432981_2.fastq.gz	DNA	Frac_0.2	SRR12432981
RawFastqs/SRR12432982_1.fastq.gz	DNA	Frac_0.2	SRR12432982
RawFastqs/SRR12432982_2.fastq.gz	DNA	Frac_0.2	SRR12432982
RawFastqs/SRR12432983_1.fastq.gz	DNA	Frac_0.2	SRR12432983
RawFastqs/SRR12432983_2.fastq.gz	DNA	Frac_0.2	SRR12432983
RawFastqs/SRR12432984_1.fastq.gz	DNA	Frac_0.2	SRR12432984
RawFastqs/SRR12432984_2.fastq.gz	DNA	Frac_0.2	SRR12432984
RawFastqs/SRR12432985_1.fastq.gz	DNA	Frac_0.2	SRR12432985
RawFastqs/SRR12432985_2.fastq.gz	DNA	Frac_0.2	SRR12432985
RawFastqs/SRR12432986_1.fastq.gz	DNA	Frac_0.2	SRR12432986
RawFastqs/SRR12432986_2.fastq.gz	DNA	Frac_0.2	SRR12432986
RawFastqs/SRR12432987_1.fastq.gz	DNA	Frac_0.2	SRR12432987
RawFastqs/SRR12432987_2.fastq.gz	DNA	Frac_0.2	SRR12432987
RawFastqs/SRR12432988_1.fastq.gz	DNA	Frac_0.2	SRR12432988
RawFastqs/SRR12432988_2.fastq.gz	DNA	Frac_0.2	SRR12432988
RawFastqs/SRR12432989_1.fastq.gz	DNA	Frac_0.2	SRR12432989
RawFastqs/SRR12432989_2.fastq.gz	DNA	Frac_0.2	SRR12432989
RawFastqs/SRR12432990_1.fastq.gz	DNA	Frac_0.2	SRR12432990
RawFastqs/SRR12432990_2.fastq.gz	DNA	Frac_0.2	SRR12432990
RawFastqs/SRR12432991_1.fastq.gz	DNA	Frac_0.2	SRR12432991
RawFastqs/SRR12432991_2.fastq.gz	DNA	Frac_0.2	SRR12432991
RawFastqs/SRR12432992_1.fastq.gz	DNA	Frac_0.2	SRR12432992
RawFastqs/SRR12432992_2.fastq.gz	DNA	Frac_0.2	SRR12432992
RawFastqs/SRR12432993_1.fastq.gz	DNA	Frac_0.2	SRR12432993
RawFastqs/SRR12432993_2.fastq.gz	DNA	Frac_0.2	SRR12432993
RawFastqs/SRR12432994_1.fastq.gz	DNA	Frac_0.2	SRR12432994
RawFastqs/SRR12432994_2.fastq.gz	DNA	Frac_0.2	SRR12432994
RawFastqs/SRR12432995_1.fastq.gz	DNA	Frac_0.2	SRR12432995
RawFastqs/SRR12432995_2.fastq.gz	DNA	Frac_0.2	SRR12432995
RawFastqs/SRR12432996_1.fastq.gz	DNA	Frac_0.2	SRR12432996
RawFastqs/SRR12432996_2.fastq.gz	DNA	Frac_0.2	SRR12432996
RawFastqs/SRR12432997_1.fastq.gz	DNA	Frac_0.2	SRR12432997
RawFastqs/SRR12432997_2.fastq.gz	DNA	Frac_0.2	SRR12432997
RawFastqs/SRR12432998_1.fastq.gz	DNA	Frac_0.2	SRR12432998
RawFastqs/SRR12432998_2.fastq.gz	DNA	Frac_0.2	SRR12432998
RawFastqs/SRR12432999_1.fastq.gz	DNA	Frac_0.2	SRR12432999
RawFastqs/SRR12432999_2.fastq.gz	DNA	Frac_0.2	SRR12432999
RawFastqs/SRR12433000_1.fastq.gz	DNA	Frac_0.2	SRR12433000
RawFastqs/SRR12433000_2.fastq.gz	DNA	Frac_0.2	SRR12433000
RawFastqs/SRR12433001_1.fastq.gz	DNA	Frac_0.2	SRR12433001
RawFastqs/SRR12433001_2.fastq.gz	DNA	Frac_0.2	SRR12433001
RawFastqs/SRR12433002_1.fastq.gz	DNA	Frac_0.2	SRR12433002
RawFastqs/SRR12433002_2.fastq.gz	DNA	Frac_0.2	SRR12433002
RawFastqs/SRR12433003_1.fastq.gz	DNA	Frac_0.2	SRR12433003
RawFastqs/SRR12433003_2.fastq.gz	DNA	Frac_0.2	SRR12433003
RawFastqs/SRR12433004_1.fastq.gz	DNA	Frac_0.2	SRR12433004
RawFastqs/SRR12433004_2.fastq.gz	DNA	Frac_0.2	SRR12433004
RawFastqs/SRR12433005_1.fastq.gz	DNA	Frac_0.2	SRR12433005
RawFastqs/SRR12433005_2.fastq.gz	DNA	Frac_0.2	SRR12433005
RawFastqs/SRR12433006_1.fastq.gz	DNA	Frac_0.2	SRR12433006
RawFastqs/SRR12433006_2.fastq.gz	DNA	Frac_0.2	SRR12433006
RawFastqs/SRR12433007_1.fastq.gz	DNA	Frac_0.2	SRR12433007
RawFastqs/SRR12433007_2.fastq.gz	DNA	Frac_0.2	SRR12433007
RawFastqs/SRR12433008_1.fastq.gz	DNA	Frac_0.2	SRR12433008
RawFastqs/SRR12433008_2.fastq.gz	DNA	Frac_0.2	SRR12433008
RawFastqs/SRR12433009_1.fastq.gz	DNA	Frac_0.2	SRR12433009
RawFastqs/SRR12433009_2.fastq.gz	DNA	Frac_0.2	SRR12433009
RawFastqs/SRR12726924_1.fastq.gz	DNA	Frac_0.2	SRR12726924
RawFastqs/SRR12726924_2.fastq.gz	DNA	Frac_0.2	SRR12726924
RawFastqs/SRR12726925_1.fastq.gz	DNA	Frac_0.2	SRR12726925
RawFastqs/SRR12726925_2.fastq.gz	DNA	Frac_0.2	SRR12726925
RawFastqs/SRR12726926_1.fastq.gz	DNA	Frac_0.2	SRR12726926
RawFastqs/SRR12726926_2.fastq.gz	DNA	Frac_0.2	SRR12726926
RawFastqs/SRR12726927_1.fastq.gz	DNA	Frac_0.2	SRR12726927
RawFastqs/SRR12726927_2.fastq.gz	DNA	Frac_0.2	SRR12726927
RawFastqs/SRR12726928_1.fastq.gz	DNA	Frac_0.2	SRR12726928
RawFastqs/SRR12726928_2.fastq.gz	DNA	Frac_0.2	SRR12726928
RawFastqs/SRR12726929_1.fastq.gz	DNA	Frac_0.2	SRR12726929
RawFastqs/SRR12726929_2.fastq.gz	DNA	Frac_0.2	SRR12726929
RawFastqs/SRR12726930_1.fastq.gz	DNA	Frac_0.2	SRR12726930
RawFastqs/SRR12726930_2.fastq.gz	DNA	Frac_0.2	SRR12726930
RawFastqs/SRR12726931_1.fastq.gz	DNA	Frac_0.2	SRR12726931
RawFastqs/SRR12726931_2.fastq.gz	DNA	Frac_0.2	SRR12726931
RawFastqs/SRR12726932_1.fastq.gz	DNA	Frac_0.2	SRR12726932
RawFastqs/SRR12726932_2.fastq.gz	DNA	Frac_0.2	SRR12726932
RawFastqs/SRR12726933_1.fastq.gz	DNA	Frac_0.2	SRR12726933
RawFastqs/SRR12726933_2.fastq.gz	DNA	Frac_0.2	SRR12726933
RawFastqs/SRR12726934_1.fastq.gz	DNA	Frac_0.2	SRR12726934
RawFastqs/SRR12726934_2.fastq.gz	DNA	Frac_0.2	SRR12726934
RawFastqs/SRR12726935_1.fastq.gz	DNA	Frac_0.2	SRR12726935
RawFastqs/SRR12726935_2.fastq.gz	DNA	Frac_0.2	SRR12726935
RawFastqs/SRR12726936_1.fastq.gz	DNA	Frac_0.2	SRR12726936
RawFastqs/SRR12726936_2.fastq.gz	DNA	Frac_0.2	SRR12726936
RawFastqs/SRR12726937_1.fastq.gz	DNA	Frac_0.2	SRR12726937
RawFastqs/SRR12726937_2.fastq.gz	DNA	Frac_0.2	SRR12726937
RawFastqs/SRR12726938_1.fastq.gz	DNA	Frac_0.2	SRR12726938
RawFastqs/SRR12726938_2.fastq.gz	DNA	Frac_0.2	SRR12726938
RawFastqs/SRR12726939_1.fastq.gz	DNA	Frac_0.2	SRR12726939
RawFastqs/SRR12726939_2.fastq.gz	DNA	Frac_0.2	SRR12726939
RawFastqs/SRR12726940_1.fastq.gz	DNA	Frac_0.2	SRR12726940
RawFastqs/SRR12726940_2.fastq.gz	DNA	Frac_0.2	SRR12726940
RawFastqs/SRR12726941_1.fastq.gz	DNA	Frac_0.2	SRR12726941
RawFastqs/SRR12726941_2.fastq.gz	DNA	Frac_0.2	SRR12726941
RawFastqs/SRR12726942_1.fastq.gz	DNA	Frac_0.2	SRR12726942
RawFastqs/SRR12726942_2.fastq.gz	DNA	Frac_0.2	SRR12726942
RawFastqs/SRR12726943_1.fastq.gz	DNA	Frac_0.2	SRR12726943
RawFastqs/SRR12726943_2.fastq.gz	DNA	Frac_0.2	SRR12726943
RawFastqs/SRR12726944_1.fastq.gz	DNA	Frac_0.2	SRR12726944
RawFastqs/SRR12726944_2.fastq.gz	DNA	Frac_0.2	SRR12726944
RawFastqs/SRR12726945_1.fastq.gz	DNA	Frac_0.2	SRR12726945
RawFastqs/SRR12726945_2.fastq.gz	DNA	Frac_0.2	SRR12726945
RawFastqs/SRR12726946_1.fastq.gz	DNA	Frac_0.2	SRR12726946
RawFastqs/SRR12726946_2.fastq.gz	DNA	Frac_0.2	SRR12726946
RawFastqs/SRR12726947_1.fastq.gz	DNA	Frac_0.2	SRR12726947
RawFastqs/SRR12726947_2.fastq.gz	DNA	Frac_0.2	SRR12726947
RawFastqs/SRR12726948_1.fastq.gz	DNA	Frac_0.2	SRR12726948
RawFastqs/SRR12726948_2.fastq.gz	DNA	Frac_0.2	SRR12726948
RawFastqs/SRR12726949_1.fastq.gz	DNA	Frac_0.2	SRR12726949
RawFastqs/SRR12726949_2.fastq.gz	DNA	Frac_0.2	SRR12726949
RawFastqs/SRR12726950_1.fastq.gz	DNA	Frac_0.2	SRR12726950
RawFastqs/SRR12726950_2.fastq.gz	DNA	Frac_0.2	SRR12726950
RawFastqs/SRR12726951_1.fastq.gz	DNA	Frac_0.2	SRR12726951
RawFastqs/SRR12726951_2.fastq.gz	DNA	Frac_0.2	SRR12726951
