asvLen	totReads	numSamps
ASV.2472	286	4	1
ASV.2473	261	4	1
ASV.2474	214	4	1
ASV.2475	269	4	1
ASV.2476	286	4	1
ASV.2477	315	4	1
ASV.2478	208	4	1
ASV.2479	335	4	1
ASV.2480	276	4	1
ASV.2481	350	4	1
ASV.2482	256	4	1
ASV.2483	244	4	1
ASV.2484	310	4	1
ASV.2485	319	4	1
ASV.2486	289	4	1
ASV.2487	280	4	1
ASV.2488	288	4	1
ASV.2489	358	4	1
ASV.2499	325	4	1
ASV.2507	328	4	1
ASV.2508	328	4	1
ASV.2512	301	4	1
ASV.2513	343	4	1
ASV.2514	202	4	1
ASV.2521	322	4	1
ASV.2523	325	4	1
ASV.2524	322	4	1
ASV.2528	325	4	1
ASV.2538	325	4	1
ASV.2543	367	3	1
ASV.2544	263	3	1
ASV.2545	275	3	1
ASV.2546	341	3	1
ASV.2548	343	3	1
ASV.2549	313	3	1
ASV.2550	364	3	1
ASV.2551	226	3	1
ASV.2552	335	3	1
ASV.2553	307	3	1
ASV.2554	276	3	1
ASV.2555	264	3	1
ASV.2556	311	3	1
ASV.2557	307	3	1
ASV.2558	302	3	1
ASV.2559	328	3	1
ASV.2560	323	3	1
ASV.2561	276	3	1
ASV.2562	284	3	1
ASV.2563	220	3	1
ASV.2564	368	3	1
ASV.2565	319	3	1
ASV.2566	302	3	1
ASV.2567	275	3	1
ASV.2568	212	3	1
ASV.2569	277	3	1
ASV.2570	262	3	1
ASV.2571	289	3	1
ASV.2572	305	3	1
ASV.2573	347	3	1
ASV.2574	301	3	1
ASV.2575	252	3	1
ASV.2576	309	3	1
ASV.2577	263	3	1
ASV.2578	294	3	1
ASV.2579	352	3	1
ASV.2580	322	3	1
ASV.2581	333	3	1
ASV.2584	257	3	1
ASV.2587	286	3	1
ASV.2588	292	3	1
ASV.2589	343	3	1
ASV.2590	308	3	1
ASV.2591	308	3	1
ASV.2592	332	3	1
ASV.2593	320	3	1
ASV.2594	276	3	1
ASV.2595	310	3	1
ASV.2596	325	3	1
ASV.2597	208	3	1
ASV.2598	336	3	1
ASV.2599	316	3	1
ASV.2600	266	3	1
ASV.2601	226	3	1
ASV.2602	229	3	1
ASV.2603	269	3	1
ASV.2604	346	3	1
ASV.2605	262	3	1
ASV.2606	309	3	1
ASV.2611	367	3	1
ASV.2612	345	3	1
ASV.2613	259	3	1
ASV.2614	289	3	1
ASV.2615	325	3	1
ASV.2616	337	3	1
ASV.2618	218	3	1
ASV.2619	268	3	1
ASV.2620	328	3	1
ASV.2633	324	3	1
ASV.2642	313	3	1
ASV.2643	291	3	1
ASV.2644	219	3	1
ASV.2649	328	3	1
ASV.2662	328	3	1
ASV.2681	325	3	1
ASV.2691	328	3	1
ASV.2705	358	3	1
ASV.2706	328	3	1
ASV.2707	328	3	1
ASV.2708	325	3	1
ASV.2710	364	3	1
ASV.2711	361	3	1
ASV.2712	328	3	1
ASV.2713	328	3	1
ASV.2714	322	3	1
ASV.2722	292	3	1
ASV.2723	328	3	1
ASV.2740	328	3	1
ASV.2741	328	3	1
ASV.2750	322	3	1
ASV.2769	325	3	1
ASV.2772	319	3	1
ASV.2777	312	3	1
ASV.2778	367	3	1
ASV.2779	231	3	1
ASV.2780	334	3	1
ASV.2781	256	3	1
ASV.2782	356	3	1
