asvLen	totReads	numSamps
ASV.888	295	315	1
ASV.889	328	315	1
ASV.890	325	314	1
ASV.891	276	314	1
ASV.892	337	314	1
ASV.893	325	314	1
ASV.894	322	313	4
ASV.896	233	310	1
ASV.898	328	310	1
ASV.900	339	309	3
ASV.901	325	309	1
ASV.902	325	309	1
ASV.903	308	309	1
ASV.904	328	308	1
ASV.905	328	308	2
ASV.906	325	308	1
ASV.907	325	306	1
ASV.908	243	305	3
ASV.909	328	305	1
ASV.910	238	304	8
ASV.911	328	304	1
ASV.912	328	304	1
ASV.913	233	304	1
ASV.916	241	302	1
ASV.917	328	302	1
ASV.918	325	302	1
ASV.919	325	301	1
ASV.920	328	301	1
ASV.921	328	301	1
ASV.922	325	300	1
ASV.924	265	299	1
ASV.925	298	299	1
ASV.927	240	298	1
ASV.928	328	297	1
ASV.929	325	297	1
ASV.930	325	297	1
ASV.931	241	296	3
ASV.932	328	296	1
ASV.933	325	295	1
ASV.934	254	295	1
ASV.935	318	295	1
ASV.937	325	294	1
ASV.939	279	294	1
ASV.941	335	294	1
ASV.942	328	293	1
ASV.943	328	293	1
ASV.946	325	292	1
ASV.948	328	292	1
ASV.949	328	292	1
ASV.950	328	291	1
ASV.951	328	291	1
ASV.952	346	291	1
ASV.954	328	290	1
ASV.957	328	288	1
ASV.959	325	288	1
ASV.961	325	288	1
ASV.962	326	288	1
ASV.963	328	287	1
ASV.964	328	286	1
ASV.966	328	286	1
ASV.967	241	286	1
ASV.968	269	286	1
ASV.970	311	284	1
ASV.971	346	283	2
ASV.972	328	283	2
ASV.973	338	283	1
ASV.974	325	282	1
ASV.975	276	281	1
ASV.976	325	281	1
ASV.977	328	281	2
ASV.978	282	281	1
ASV.980	325	281	1
ASV.981	328	281	1
ASV.983	257	280	8
ASV.984	328	280	1
ASV.985	328	280	1
ASV.988	328	279	1
ASV.989	325	279	3
ASV.990	325	279	1
ASV.991	279	279	1
ASV.992	325	279	1
ASV.993	322	278	1
ASV.994	325	278	1
ASV.995	325	278	1
ASV.996	328	278	1
ASV.997	273	275	2
ASV.998	342	275	1
ASV.999	322	275	1
ASV.1001	325	274	1
ASV.1002	328	274	2
ASV.1003	295	274	3
ASV.1004	325	274	1
ASV.1005	328	274	1
ASV.1007	325	273	1
ASV.1008	328	273	1
ASV.1009	328	273	1
ASV.1010	328	272	1
ASV.1012	299	272	1
ASV.1013	322	271	4
ASV.1014	341	271	1
ASV.1015	239	271	3
ASV.1017	328	271	1
ASV.1018	325	270	1
ASV.1019	352	269	1
ASV.1020	274	269	1
ASV.1022	322	268	9
ASV.1023	260	268	1
ASV.1024	311	267	1
ASV.1025	328	267	1
ASV.1026	294	267	2
ASV.1028	325	266	2
ASV.1029	274	266	1
ASV.1030	225	266	1
ASV.1032	325	266	1
ASV.1034	325	264	1
ASV.1035	325	264	1
ASV.1036	345	264	1
ASV.1037	302	263	1
ASV.1038	280	263	3
ASV.1039	284	263	1
ASV.1040	337	262	1
ASV.1041	341	262	1
ASV.1042	333	262	1
ASV.1043	328	262	1
ASV.1044	329	262	1
ASV.1045	325	261	1
ASV.1047	260	261	1
ASV.1049	214	260	1
ASV.1050	325	259	1
ASV.1051	322	259	9
ASV.1054	325	258	1
ASV.1055	260	258	1
ASV.1056	328	257	1
ASV.1058	328	257	1
ASV.1059	328	257	1
ASV.1060	328	256	1
ASV.1061	325	256	1
ASV.1062	325	255	1
ASV.1063	233	255	1
ASV.1064	328	255	1
ASV.1066	353	254	1
ASV.1067	226	253	2
ASV.1068	286	253	1
ASV.1070	325	253	2
ASV.1071	325	253	1
ASV.1072	328	252	1
