SAMPLEID,StudyID,lat,lon,time,depth,CMAP_sla_tblAltimetry_REP_Signal,CMAP_sla_tblAltimetry_NRT_Signal,CMAP_chl_tblCHL_REP,CMAP_AOD_tblModis_AOD_REP,CMAP_PAR_tblModis_PAR,CMAP_sss_tblSSS_NRT,CMAP_sst_tblSST_AVHRR_OI_NRT,CMAP_DIN_tblDarwin_Nutrient,CMAP_PO4_tblDarwin_Nutrient,CMAP_FeT_tblDarwin_Nutrient,CMAP_O2_tblDarwin_Nutrient,CMAP_SiO2_tblDarwin_Nutrient,CMAP_phytoplankton_diversity_shannon_index_tblDarwin_Ecosystem,CMAP_phytoplankton_tblDarwin_Ecosystem,CMAP_zooplankton_tblDarwin_Ecosystem,CMAP_CHL_tblDarwin_Ecosystem,CMAP_primary_production_tblDarwin_Ecosystem,CMAP_diatom_tblDarwin_Phytoplankton,CMAP_coccolithophore_tblDarwin_Phytoplankton,CMAP_mixotrophic_dinoflagellate_tblDarwin_Phytoplankton,CMAP_picoeukaryote_tblDarwin_Phytoplankton,CMAP_picoprokaryote_tblDarwin_Phytoplankton,CMAP_DIC_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_NH4_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_NO2_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_NO3_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_PO4_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_SiO2_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_FeT_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_DOC_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_DON_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_DOP_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_DOFe_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_POC_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_PON_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_POSi_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_POFe_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_PIC_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_ALK_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_O2_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_CDOM_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_NO3_tblPisces_NRT,CMAP_PO4_tblPisces_NRT,CMAP_Fe_tblPisces_NRT,CMAP_O2_tblPisces_NRT,CMAP_Si_tblPisces_NRT,CMAP_PP_tblPisces_NRT,CMAP_PHYC_tblPisces_NRT,CMAP_CHL_tblPisces_NRT,CMAP_mls_da_argo_clim_tblArgo_MLD_Climatology,CMAP_mls_dt_argo_clim_tblArgo_MLD_Climatology,CMAP_mlt_da_argo_clim_tblArgo_MLD_Climatology,CMAP_mlt_dt_argo_clim_tblArgo_MLD_Climatology,CMAP_mlpd_da_argo_clim_tblArgo_MLD_Climatology,CMAP_mlpd_dt_argo_clim_tblArgo_MLD_Climatology,CMAP_mld_da_mean_argo_clim_tblArgo_MLD_Climatology,CMAP_mld_dt_mean_argo_clim_tblArgo_MLD_Climatology,CMAP_mld_da_median_argo_clim_tblArgo_MLD_Climatology,CMAP_mld_dt_median_argo_clim_tblArgo_MLD_Climatology,CMAP_sst_tblGlobalDrifterProgram,CMAP_M_an_clim_tblWOA_2018_MLD_qrtdeg_Climatology,CMAP_M_mn_clim_tblWOA_2018_MLD_qrtdeg_Climatology,CMAP_M_an_clim_tblWOA_2018_MLD_1deg_Climatology,CMAP_M_mn_clim_tblWOA_2018_MLD_1deg_Climatology,CMAP_C_an_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_C_mn_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_s_an_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_s_mn_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_t_an_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_t_mn_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_I_an_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_I_mn_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_C_an_clim_tblWOA_2018_1deg_Climatology,CMAP_C_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_s_an_clim_tblWOA_2018_1deg_Climatology,CMAP_s_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_t_an_clim_tblWOA_2018_1deg_Climatology,CMAP_t_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_A_an_clim_tblWOA_2018_1deg_Climatology,CMAP_A_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_O_an_clim_tblWOA_2018_1deg_Climatology,CMAP_O_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_I_an_clim_tblWOA_2018_1deg_Climatology,CMAP_I_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_n_an_clim_tblWOA_2018_1deg_Climatology,CMAP_n_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_p_an_clim_tblWOA_2018_1deg_Climatology,CMAP_p_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_si_an_clim_tblWOA_2018_1deg_Climatology,CMAP_si_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_sea_water_temp_WOA_clim_tblWOA_Climatology,CMAP_density_WOA_clim_tblWOA_Climatology,CMAP_salinity_WOA_clim_tblWOA_Climatology,CMAP_nitrate_WOA_clim_tblWOA_Climatology,CMAP_phosphate_WOA_clim_tblWOA_Climatology,CMAP_silicate_WOA_clim_tblWOA_Climatology,CMAP_oxygen_WOA_clim_tblWOA_Climatology,CMAP_AOU_WOA_clim_tblWOA_Climatology,CMAP_o2sat_WOA_clim_tblWOA_Climatology,CMAP_conductivity_WOA_clim_tblWOA_Climatology
Gradoville40.68567,Gradoville_2020,37.00191333,-157.9972683,2017-06-01T23:00:00,15,0.0601916666666666,0.0739129032258064,0.166382125,0.134,39.31636430756587,34.18036142985833,14.412493574333332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1827.479225,0.2887118125,0.151181695,2.8847245750000003,0.02226701375,0.01085595025,1.6960922e-4,21.716833,2.9539015,0.1809736099999999,0.00018972945999990001,0.3773352874999999,0.05275392675,0.004392997375,3.572691625e-6,0.247861645,2033.149925,254.4625725,5.7464666e-4,4.151518419385,0.5452116876840625,9.9954463621e-6,270.41037940975,13.861015915868748,0.00614940165542,1.290856167674375,0.1332477093674375,34.17659523089727,34.17864003207322,16.63518035167303,16.63543019050207,24.84787917259412,24.849355220183348,14.442607681099744,15.600536846048795,12.563247955582826,13.692342577815804,NA,22.6343633125,NA,20.445667,19,4.3433703625,NA,34.02414072916667,NA,16.508758520833332,NA,24.928894812500005,NA,4.34481035,4.302020044444443,34.03697983333334,33.966142222222224,16.68542958333333,16.25925666666667,-7.828823408333332,NA,103.37938049999998,NA,24.92936208333333,24.957178666666668,0.4779368783333333,NA,0.2314791616666666,NA,4.221787216666667,NA,16.346109946568806,25.0780504544576,34.03539721171061,0.492773525416851,0.24291466300686201,4.067623972892761,5.786716461181641,-0.2504033992687861,104.4952170054118,4.303178866704305
Gradoville41.68568,Gradoville_2020,37.00191333,-157.9972683,2017-06-01T23:00:00,15,0.0601916666666666,0.0739129032258064,0.166382125,0.134,39.31636430756587,34.18036142985833,14.412493574333332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1827.479225,0.2887118125,0.151181695,2.8847245750000003,0.02226701375,0.01085595025,1.6960922e-4,21.716833,2.9539015,0.1809736099999999,0.00018972945999990001,0.3773352874999999,0.05275392675,0.004392997375,3.572691625e-6,0.247861645,2033.149925,254.4625725,5.7464666e-4,4.151518419385,0.5452116876840625,9.9954463621e-6,270.41037940975,13.861015915868748,0.00614940165542,1.290856167674375,0.1332477093674375,34.17659523089727,34.17864003207322,16.63518035167303,16.63543019050207,24.84787917259412,24.849355220183348,14.442607681099744,15.600536846048795,12.563247955582828,13.692342577815804,NA,22.6343633125,NA,20.445667,19,4.3433703625,NA,34.024140729166675,NA,16.508758520833336,NA,24.9288948125,NA,4.34481035,4.302020044444443,34.03697983333334,33.966142222222224,16.68542958333333,16.25925666666667,-7.828823408333332,NA,103.37938049999998,NA,24.92936208333333,24.957178666666668,0.4779368783333333,NA,0.2314791616666666,NA,4.221787216666667,NA,16.346109946568806,25.0780504544576,34.03539721171061,0.492773525416851,0.24291466300686201,4.067623972892761,5.786716461181641,-0.2504033992687861,104.4952170054118,4.303178866704305
Gradoville42.68591,Gradoville_2020,41.41657667,-157.99993,2017-06-03T23:00:00,15,0.0780833333333333,0.1268419354838709,0.2426844625,0.172,38.58408722942089,33.078733444225,10.820826987833334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1917.561725,0.10988390475,0.19741424,4.015510024999999,0.2976288125,0.13728908,3.578708599999e-4,27.16107975,3.63094595,0.226342335,2.31321565e-4,0.561192275,0.07530957775,0.08028166675,5.08799385e-6,0.2732550499999999,2106.898725,282.10287500000004,0.001025524175,5.9618663191781245,0.7136931903658751,1.53081577423e-5,287.49669837962495,14.594481885425,0.0067470290523487,1.43765683472125,0.166779712773875,33.64754943847656,33.64754943847656,13.58203101158142,13.58203101158142,25.11084715525309,25.11084715525309,18.58605302959598,19.743493177527665,19.743521715623658,19.99154113399621,NA,20.3252379375,NA,25.3465,18,3.8948791583333335,NA,33.43129497916667,NA,12.880845979166669,13.597437777777778,25.33226277083333,NA,3.9628967583333328,3.9823381166666674,33.54305183333333,33.596698,13.067513749999998,13.291703333333333,-7.889069183333333,NA,104.21627316666668,NA,25.291848833333336,25.30308766666667,3.4484754,NA,0.6021972441666666,NA,6.2835001,NA,12.274131774902344,25.50194438298543,33.50001176198324,3.4015891353289285,0.6988245497147242,4.885258913040161,6.361316680908203,-0.2705653123557567,104.44354184468588,3.9009411334991455
Gradoville43.68597,Gradoville_2020,41.41657667,-157.99993,2017-06-03T23:00:00,120,0.0780833333333333,0.1268419354838709,0.2426844625,0.172,38.58408722942089,33.078733444225,10.820826987833334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1939.793925,0.004038470175,0.091057985,10.335246,0.632639925,5.86795025,6.440536925e-4,3.73577315,0.499970145,0.0311314435,3.048369275e-5,0.7960823749999999,0.10661353875,0.1923071925,6.767751925e-6,0.3168829625,2101.111025,274.6780775,0.001276579925,NA,NA,NA,NA,NA,NA,NA,NA,33.64754943847656,33.64754943847656,13.58203101158142,13.58203101158142,25.11084715525309,25.11084715525309,18.58605302959598,19.743493177527665,19.743521715623658,19.99154113399621,NA,20.3252379375,NA,25.3465,18,3.623419725,NA,33.791784312500006,NA,9.34829721875,9.655137166666668,26.697865125,NA,3.6826415,3.665169825,33.82945075,33.84754925,9.718445249999998,9.6767625,14.542463,NA,94.77494525,NA,26.644398,26.6771185,10.870129875,NA,0.955090765,NA,14.777251,NA,9.397777318954468,26.689926624298096,33.80160045623779,9.88116717338562,0.8793623745441437,12.451099872589111,6.01896071434021,0.3475632146000862,94.56740951538086,3.6608359813690186
Gradoville44.68607,Gradoville_2020,41.41657667,-157.99993,2017-06-03T23:00:00,15,0.0780833333333333,0.1268419354838709,0.2426844625,0.172,38.58408722942089,33.078733444225,10.820826987833334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1917.561725,0.10988390475,0.19741424,4.015510024999999,0.2976288125,0.13728908,3.578708599999e-4,27.16107975,3.63094595,0.226342335,2.31321565e-4,0.561192275,0.07530957775,0.08028166675,5.08799385e-6,0.2732550499999999,2106.898725,282.10287500000004,0.001025524175,5.9618663191781245,0.7136931903658751,1.53081577423e-5,287.49669837962495,14.594481885425,0.0067470290523487,1.43765683472125,0.166779712773875,33.64754943847656,33.64754943847656,13.58203101158142,13.58203101158142,25.11084715525309,25.11084715525309,18.58605302959598,19.743493177527665,19.743521715623658,19.99154113399621,NA,20.3252379375,NA,25.3465,18,3.8948791583333335,NA,33.43129497916667,NA,12.880845979166669,13.597437777777778,25.33226277083333,NA,3.9628967583333328,3.9823381166666674,33.54305183333333,33.596698,13.067513749999998,13.291703333333333,-7.889069183333333,NA,104.21627316666668,NA,25.291848833333333,25.30308766666667,3.4484754,NA,0.6021972441666666,NA,6.2835001,NA,12.274131774902344,25.50194438298543,33.50001176198324,3.4015891353289285,0.6988245497147242,4.885258913040161,6.361316680908203,-0.2705653123557567,104.44354184468588,3.9009411334991455
Gradoville45.68608,Gradoville_2020,41.41657667,-157.99993,2017-06-03T23:00:00,15,0.0780833333333333,0.1268419354838709,0.2426844625,0.172,38.58408722942089,33.078733444225,10.820826987833334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1917.561725,0.10988390475,0.19741424,4.015510024999999,0.2976288125,0.13728908,3.578708599999e-4,27.16107975,3.63094595,0.226342335,2.31321565e-4,0.561192275,0.07530957775,0.08028166675,5.08799385e-6,0.2732550499999999,2106.898725,282.10287500000004,0.001025524175,5.9618663191781245,0.7136931903658751,1.53081577423e-5,287.49669837962495,14.594481885425,0.0067470290523487,1.43765683472125,0.166779712773875,33.64754943847656,33.64754943847656,13.58203101158142,13.58203101158142,25.11084715525309,25.11084715525309,18.58605302959598,19.743493177527665,19.743521715623658,19.99154113399621,NA,20.3252379375,NA,25.3465,18,3.8948791583333335,NA,33.43129497916667,NA,12.88084597916667,13.597437777777778,25.33226277083333,NA,3.9628967583333328,3.9823381166666674,33.54305183333333,33.596698,13.067513749999998,13.291703333333333,-7.889069183333333,NA,104.21627316666668,NA,25.291848833333333,25.30308766666667,3.4484754,NA,0.6021972441666666,NA,6.2835001,NA,12.274131774902344,25.50194438298543,33.50001176198324,3.4015891353289285,0.6988245497147242,4.885258913040161,6.361316680908203,-0.2705653123557567,104.44354184468588,3.9009411334991455
Gradoville46.68638,Gradoville_2020,39.49989833,-158.0000667,2017-06-04T23:00:00,24,0.0730083333333333,0.1030951612903226,0.2168616125,0.106000006,37.662215949353126,33.588143984491666,12.9674936065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1874.0664,0.2013376175,0.1783084425,3.4367582000000003,0.1640508674999999,0.0983860765,2.641413099999e-4,24.82684975,3.33048085,0.2068904125,2.117445375e-4,0.6912811125,0.093530886,0.05266404025,6.254077925e-6,0.4256065025,2071.8742,274.134785,9.129736725e-4,5.1462168097475,0.64251280576,1.45230486623e-5,280.97446823125,14.1875495910625,0.0064364299178125,1.4175112396475,0.169405989348875,33.97293886684236,33.97535240082514,15.488867509932746,15.476880323319207,24.938391935257684,24.94273042678833,15.28361293596709,16.411770458385277,13.719289171348578,15.158142070353868,NA,22.1641319375,20.166668,21.669664,NA,4.093606124999999,4.12952,33.77700853125,33.803276,14.313143109374998,14.660759,25.28191284375,25.216962,4.1023254875,4.125243316666666,33.85393375,33.86625766666667,14.2935423125,14.548568916666667,-7.9494093375,NA,103.957104375,NA,25.334024875,25.297233,1.770741925,NA,0.41056184,NA,5.2178261,NA,13.998903512954712,25.4298357963562,33.78782415390015,1.822333663702011,0.4553343877196312,5.170643627643585,6.036072134971619,-0.2921914346516132,105.018648147583,4.070876061916351
Gradoville47.68645,Gradoville_2020,39.49989833,-158.0000667,2017-06-04T23:00:00,45,0.0730083333333333,0.1030951612903226,0.2168616125,0.106000006,37.662215949353126,33.588143984491666,12.9674936065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1886.620175,0.326024795,0.4190047725,5.2786755,0.2965883775,1.065168425,3.816990049999e-4,15.6870325,2.10312075,0.1307252675,1.308831925e-4,0.8192642925,0.1107636135,0.0790415489999999,7.21728855e-6,0.4853244875,2073.5097,275.3260025,0.00121317335,5.33598959446,0.655458748340375,1.48578877769e-5,283.5820732115,14.2547197342,0.0048945170128712,1.29015585780125,0.246944686397875,33.97293886684236,33.97535240082514,15.488867509932746,15.476880323319207,24.938391935257687,24.94273042678833,15.283612935967092,16.411770458385277,13.71928917134858,15.158142070353868,NA,22.1641319375,20.166668,21.669664,NA,3.92502115,3.8851611,33.879894229166666,33.92264933333333,12.44054334375,11.921449666666666,25.848775229166662,25.97363933333333,3.944370283333333,3.949996622222222,33.9481155,33.93546422222222,12.540299458333331,12.604164611111113,-7.841922924999999,NA,103.22468941666666,NA,25.87582475,25.85218688888889,3.0580969916666665,NA,0.5734868566666667,NA,7.056975366666666,NA,12.567044099171955,25.85743395487468,33.92324988047282,3.3985161979993186,0.6349633981784185,6.458754499753316,6.081703225771586,-0.2289457395672798,103.92369906107584,3.9532358050346375
Gradoville48.68646,Gradoville_2020,39.49989833,-158.0000667,2017-06-04T23:00:00,45,0.0730083333333333,0.1030951612903226,0.2168616125,0.106000006,37.662215949353126,33.588143984491666,12.9674936065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1886.620175,0.326024795,0.4190047725,5.2786755,0.2965883775,1.065168425,3.816990049999e-4,15.6870325,2.10312075,0.1307252675,1.308831925e-4,0.8192642925,0.1107636135,0.0790415489999999,7.21728855e-6,0.4853244875,2073.5097,275.3260025,0.00121317335,5.33598959446,0.655458748340375,1.48578877769e-5,283.5820732115,14.2547197342,0.0048945170128712,1.29015585780125,0.246944686397875,33.97293886684236,33.97535240082514,15.488867509932746,15.476880323319207,24.938391935257684,24.94273042678833,15.28361293596709,16.411770458385277,13.719289171348578,15.158142070353868,NA,22.1641319375,20.166668,21.669664,NA,3.925021149999999,3.8851611,33.879894229166666,33.92264933333333,12.44054334375,11.921449666666666,25.848775229166662,25.97363933333333,3.944370283333333,3.949996622222222,33.9481155,33.93546422222222,12.540299458333331,12.604164611111113,-7.841922924999999,NA,103.22468941666666,NA,25.87582475,25.85218688888889,3.0580969916666665,NA,0.5734868566666667,NA,7.056975366666666,NA,12.567044099171955,25.85743395487468,33.92324988047282,3.3985161979993186,0.6349633981784185,6.458754499753316,6.081703225771586,-0.2289457395672798,103.92369906107584,3.9532358050346375
Gradoville49.68667,Gradoville_2020,37.9999,-157.9999667,2017-06-05T23:00:00,15,0.0697333333333333,0.0910532258064516,0.1593665275,0.134,39.549130064684256,33.8443994522,13.963326917583332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1841.09625,0.1957817025,0.145180105,2.8293121,0.05165176825,0.0175238485,1.843936925e-4,23.851904,3.2220231,0.1987658749999999,2.065354274999e-4,0.471590855,0.06473315925,0.01153464225,4.392021525e-6,0.32581445,2045.26975,260.54858,7.109195075e-4,4.286779046058751,0.5550759099424375,1.0647421163400001e-05,271.3437938689375,13.956665873531248,0.0062943492375768,1.3116209357981248,0.1338341427035,34.0139889671689,34.0177938866931,16.368199236445378,16.362308787557232,24.780119859691943,24.784157688801105,13.644866064217776,14.35308241448178,10.9421434472657,11.996633388191158,NA,20.179343812500004,18.5,20.445667,19,4.249287535416666,4.2629718047619045,33.8928076875,33.90033461904762,15.858901916666667,16.11231527083333,25.005083416666665,24.98152123809524,4.2491566,4.242984774999999,33.94011875000001,33.902894583333335,15.753702249999998,15.777783666666666,-7.936090858333333,NA,103.48055558333331,NA,25.05501075,25.029374166666667,0.9588729316666668,NA,0.3091322325,NA,4.451656291666667,NA,15.33521819114685,25.218432903289795,33.90774790445963,0.977759967247645,0.331156387925148,4.107858022054036,5.918682217597961,-0.2590632115801175,104.55651410420737,4.200221578280131
Gradoville5.68496,Gradoville_2020,25.7682965,-158.014165,2017-05-29T22:00:00,15,-0.097425,NA,0.064030749875,0.09900001,55.64055865839432,35.1965783437,24.83666000808333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1718.01035,1.726070625,0.38510027,2.91515265,1.63159435e-4,-0.01632945575,7.61332875e-5,0.9100021525,0.14666273,0.007583351275,1.0486375125e-5,0.011451678375,0.0018842205499999,-8.82508875e-5,1.4863108250000006e-7,3.311439699999e-4,1967.4124,218.16336500000003,1.7165137e-5,5.4818936945375e-7,0.311985746026,5.10271515849e-5,218.535012245375,10.6826398372625,4.507503799686e-4,0.5479373000561251,0.0341706578619937,35.47888548513779,35.481028478822594,23.673543588320413,23.669955338372127,23.97189067469703,23.97454531987508,29.162607103368934,30.14562983380955,25.108923935229804,26.760418703477672,NA,37.026484375,39.07142857142857,36.018322,40.625,5.2092192375,5.202252552380953,35.30451166666667,35.27513247619047,23.997578875,23.9623962962963,24.035111,24.02327176190476,5.1931014583333335,5.211977191666668,35.283157083333336,35.30443025,23.569887750000003,23.991679666666663,-1.278802282,-1.0953876666666664,100.58632358333334,100.49852633333332,24.064339666666665,24.029091250000004,0.0124389740833333,NA,0.0823756746666666,NA,1.1335443333333333,NA,23.00501012802124,24.247536182403564,35.16574192047119,0.1473230154563983,0.1287137096126874,1.4705070753892262,5.009918252627055,-0.0499321043801804,101.0004768371582,5.13708492120107
Gradoville56.68741,Gradoville_2020,36.99987667,-158.000035,2017-06-06T23:00:00,25,0.0601833333333333,0.0739129032258064,0.14480225125,0.142,40.11524440661264,33.857004483541665,14.794993565833332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1831.119,0.2848753775,0.1617223775,3.07783105,0.0415726285,0.0135251855,1.802790125e-4,21.26218625,2.887358175,0.1771848825,1.848192474999e-4,0.51342771,0.07165845,0.00692552675,4.819321e-6,0.3509617499999999,2035.3653,263.6406425,5.9693352e-4,3.4266729156175004,0.4866967027385833,6.8021002827e-6,265.557565053375,13.689859310783334,0.0051976825149416,1.1852777202929168,0.134792500486,34.17659523089727,34.17864003207322,16.63518035167303,16.63543019050207,24.84787917259412,24.849355220183348,14.442607681099744,15.600536846048795,12.563247955582828,13.692342577815804,NA,22.6343633125,NA,19.903101,NA,4.2777537125,NA,34.057326375,NA,15.680020624999996,NA,25.163451125,NA,4.254449,4.218905533333333,34.06296816666667,34.00774655555556,15.714142333333331,15.273247916666667,-7.942637258333332,NA,103.83632208333334,NA,25.21400925,25.241280111111116,0.5512404700000001,NA,0.27224085,NA,4.793453975,NA,15.729059139887491,25.259262561798096,34.04731686909994,0.5806878233949343,0.2900125657518704,4.771077871322632,5.828420201937358,-0.295546588798364,105.29062906901042,4.245224515597026
Gradoville57.68742,Gradoville_2020,36.99987667,-158.000035,2017-06-06T23:00:00,25,0.0601833333333333,0.0739129032258064,0.14480225125,0.142,40.11524440661264,33.857004483541665,14.794993565833332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1831.119,0.2848753775,0.1617223775,3.07783105,0.0415726285,0.0135251855,1.802790125e-4,21.26218625,2.887358175,0.1771848825,1.848192474999e-4,0.51342771,0.07165845,0.00692552675,4.819321e-6,0.3509617499999999,2035.3653,263.6406425,5.9693352e-4,3.4266729156175004,0.4866967027385833,6.8021002827e-6,265.557565053375,13.689859310783334,0.0051976825149416,1.1852777202929168,0.134792500486,34.17659523089727,34.17864003207322,16.63518035167303,16.63543019050207,24.84787917259412,24.849355220183348,14.442607681099744,15.600536846048795,12.563247955582828,13.692342577815804,NA,22.6343633125,NA,19.903101,NA,4.2777537125,NA,34.057326374999995,NA,15.680020625000004,NA,25.163451125,NA,4.254449,4.218905533333333,34.06296816666667,34.00774655555556,15.714142333333331,15.273247916666667,-7.942637258333332,NA,103.83632208333334,NA,25.21400925,25.241280111111116,0.5512404700000001,NA,0.27224085,NA,4.793453975,NA,15.729059139887491,25.259262561798096,34.04731686909994,0.5806878233949343,0.2900125657518704,4.771077871322632,5.828420201937358,-0.295546588798364,105.29062906901042,4.245224515597026
Gradoville58.68748,Gradoville_2020,36,-158,2017-06-07T23:00:00,15,0.039925,0.0903024193548387,0.062164989,0.119750006,40.79730366003067,34.22592035930833,16.241660200083334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1816.667875,0.4077784625,0.17558602,3.158781525,0.008988837025,0.0083087421249999,1.6737918e-4,18.864533,2.595578075,0.1572044424999999,1.67651345e-4,0.2796703225,0.04059209525,0.001898135475,2.805941725e-6,0.155986395,2023.449825,248.50081,4.34229875e-4,3.1532978349266667,0.4645491478344027,6.3372788885e-6,261.4924172295278,13.588075306684722,0.0055536942737593,1.177928811973889,0.1129289861354375,34.29751586062567,34.29734660727637,17.70845422082477,17.70686299138599,24.679235317971973,24.67949931886461,14.562458618770751,15.725873623331063,13.308983675903177,14.152786296634996,NA,26.594106375000003,32,19.38012475,20.722222,4.440218175,4.4694789,34.14764514583334,34.33460616666667,17.22940375,17.56154616666667,24.85362995833333,24.939208,4.4474719333333335,4.410528316666666,34.12770283333333,34.095778333333335,17.674061416666664,16.84300511111111,-7.776188333333333,NA,103.43607516666668,NA,24.774242416666663,24.8307255,0.1863078658333333,5.820545e-4,0.1698242375,0.1368770083333333,4.0997931,4.5230351,17.34343369801839,24.92830689748128,34.17007319132487,0.1964341787000497,0.1758257697025934,4.113345126310985,5.668263951937358,-0.2433069422841072,104.44285011291504,4.40953008333842
Gradoville6.68497,Gradoville_2020,25.7682965,-158.014165,2017-05-29T22:00:00,15,-0.097425,NA,0.064030749875,0.09900001,55.64055865839432,35.196578343700004,24.83666000808333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1718.01035,1.726070625,0.38510027,2.91515265,1.63159435e-4,-0.01632945575,7.61332875e-5,0.9100021525,0.14666273,0.007583351275,1.0486375125e-5,0.011451678375,0.0018842205499999,-8.82508875e-5,1.4863108250000006e-7,3.311439699999e-4,1967.4124,218.16336500000003,1.7165137e-5,5.4818936945375e-7,0.311985746026,5.10271515849e-5,218.535012245375,10.6826398372625,4.507503799686e-4,0.5479373000561251,0.0341706578619937,35.47888548513779,35.481028478822594,23.673543588320413,23.669955338372127,23.97189067469703,23.97454531987508,29.162607103368934,30.14562983380955,25.108923935229804,26.760418703477672,NA,37.026484375,39.07142857142857,36.018322,40.625,5.209219237499999,5.202252552380953,35.30451166666667,35.27513247619047,23.997578875,23.9623962962963,24.035111,24.02327176190476,5.1931014583333335,5.211977191666668,35.283157083333336,35.30443025,23.569887750000003,23.991679666666663,-1.278802282,-1.0953876666666664,100.58632358333334,100.49852633333332,24.064339666666665,24.029091250000004,0.0124389740833333,NA,0.0823756746666666,NA,1.1335443333333333,NA,23.00501012802124,24.247536182403564,35.16574192047119,0.1473230154563983,0.1287137096126874,1.4705070753892262,5.009918252627055,-0.0499321043801804,101.0004768371582,5.13708492120107
