SAMPLEID,depth,lat,lon,time,studyID,nucleicAcidType,Size_fraction,geo_loc_name,CMAP_sla_tblAltimetry_REP_Signal,CMAP_sla_nrt_tblAltimetry_NRT_Signal,CMAP_chl_tblCHL_REP,CMAP_AOD_tblModis_AOD_REP,CMAP_PAR_tblModis_PAR,CMAP_sss_tblSSS_NRT,CMAP_sst_tblSST_AVHRR_OI_NRT,CMAP_wind_speed_tblWind_NRT_hourly,CMAP_wind_stress_tblWind_NRT_hourly,CMAP_wind_stress_curl_tblWind_NRT_hourly,CMAP_DIN_tblDarwin_Nutrient,CMAP_PO4_tblDarwin_Nutrient,CMAP_FeT_tblDarwin_Nutrient,CMAP_O2_tblDarwin_Nutrient,CMAP_SiO2_tblDarwin_Nutrient,CMAP_phytoplankton_diversity_shannon_index_tblDarwin_Ecosystem,CMAP_phytoplankton_tblDarwin_Ecosystem,CMAP_zooplankton_tblDarwin_Ecosystem,CMAP_CHL_tblDarwin_Ecosystem,CMAP_primary_production_tblDarwin_Ecosystem,CMAP_diatom_tblDarwin_Phytoplankton,CMAP_coccolithophore_tblDarwin_Phytoplankton,CMAP_mixotrophic_dinoflagellate_tblDarwin_Phytoplankton,CMAP_picoeukaryote_tblDarwin_Phytoplankton,CMAP_picoprokaryote_tblDarwin_Phytoplankton,CMAP_DIC_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_NH4_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_NO2_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_NO3_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_PO4_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_SiO2_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_FeT_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_DOC_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_DON_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_DOP_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_DOFe_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_POC_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_PON_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_POSi_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_POFe_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_PIC_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_ALK_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_O2_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_CDOM_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_NO3_tblPisces_NRT,CMAP_PO4_tblPisces_NRT,CMAP_Fe_tblPisces_NRT,CMAP_O2_tblPisces_NRT,CMAP_Si_tblPisces_NRT,CMAP_PP_tblPisces_NRT,CMAP_PHYC_tblPisces_NRT,CMAP_CHL_tblPisces_NRT,CMAP_mls_da_argo_clim_tblArgo_MLD_Climatology,CMAP_mls_dt_argo_clim_tblArgo_MLD_Climatology,CMAP_mlt_da_argo_clim_tblArgo_MLD_Climatology,CMAP_mlt_dt_argo_clim_tblArgo_MLD_Climatology,CMAP_mlpd_da_argo_clim_tblArgo_MLD_Climatology,CMAP_mlpd_dt_argo_clim_tblArgo_MLD_Climatology,CMAP_mld_da_mean_argo_clim_tblArgo_MLD_Climatology,CMAP_mld_dt_mean_argo_clim_tblArgo_MLD_Climatology,CMAP_mld_da_median_argo_climmld_dt_median_argo_clim_tblArgo_MLD_Climatology,CMAP_sst_tblGlobalDrifterProgram,CMAP_M_an_clim_tblWOA_2018_MLD_qrtdeg_Climatology,CMAP_M_mn_clim_tblWOA_2018_MLD_qrtdeg_Climatology,CMAP_M_an_clim_tblWOA_2018_MLD_1deg_Climatology,CMAP_M_mn_clim_tblWOA_2018_MLD_1deg_Climatology,CMAP_C_an_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_C_mn_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_s_an_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_s_mn_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_t_an_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_t_mn_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_i_an_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_i_mn_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_C_an_clim_tblWOA_2018_1deg_Climatology,CMAP_C_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_s_an_clim_tblWOA_2018_1deg_Climatology,CMAP_s_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_t_an_clim_tblWOA_2018_1deg_Climatology,CMAP_t_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_A_an_clim_tblWOA_2018_1deg_Climatology,CMAP_A_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_O_an_clim_tblWOA_2018_1deg_Climatology,CMAP_O_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_i_an_clim_tblWOA_2018_1deg_Climatology,CMAP_i_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_n_an_clim_tblWOA_2018_1deg_Climatology,CMAP_n_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_p_an_clim_tblWOA_2018_1deg_Climatology,CMAP_p_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_si_an_clim_tblWOA_2018_1deg_Climatology,CMAP_si_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_sea_water_temp_WOA_clim_tblWOA_Climatology,CMAP_density_WOA_clim_tblWOA_Climatology,CMAP_salinity_WOA_clim_tblWOA_Climatology,CMAP_nitrate_WOA_clim_tblWOA_Climatology,CMAP_phosphate_WOA_clim_tblWOA_Climatology,CMAP_silicate_WOA_clim_tblWOA_Climatology,CMAP_oxygen_WOA_clim_tblWOA_Climatology,CMAP_AOU_WOA_clim_tblWOA_Climatology,CMAP_o2sat_WOA_clim_tblWOA_Climatology,CMAP_conductivity_WOA_clim_tblWOA_Climatology
Turk022.61155,25.0,28.4988,-140.616,2014-08-29T12:00:00,NEMO,DNA,0.2,,0.0919916666666666,,0.086347144,0.062000003,50.19829327876106,35.175181343801846,23.3658267075,,,,6.3180829882621765,0.000171061270521,4.5954203415e-05,216.35112190246585,0.0032631956564728,1.6250331550836563,0.2396554145962,0.1984447557479143,0.0088761331280693,2.719307556908745e-08,0.0006652329502685,0.0015860379207879,6.01280571572e-05,0.0471706534735858,0.1362831573933363,1750.791575,1.5085978249999998,0.88256013,4.931040250000001,0.0002069108274999,0.0002625531375,0.00010478848,1.2429873000000002,0.2064838325,0.010358227625,1.50939915e-05,0.01900733725,0.0032384421499999,1.29894435e-05,2.638118075e-07,0.0003505412475,1982.6804,221.1905325,2.31301514999e-05,6.779300226372501e-07,0.2072204103073333,3.74738350122e-05,222.37198384625,8.085854132969168,0.0002651921628664,0.48944074163825,0.02914907441785,,,,,,,,,,,33.4267554375,34.75,36.512226,32.0,5.131138604166666,5.124060522222222,35.13997754166667,35.07804622222222,23.096199833333333,23.04369694444445,24.11606014583333,24.067649888888887,5.146377516666667,5.169462716666667,35.223980583333336,35.18021675,23.058688166666663,23.28422466666667,-7.831843158333332,,103.51972866666668,,24.158713833333334,24.05390883333333,0.1345605195,,0.1432229913333333,0.19512196,0.8957235683333332,,22.64760732650757,24.1915135383606,35.22759183247884,0.1370520964264869,0.1463574065516392,0.8901410599549612,5.091181357701619,-0.1399664754668871,102.85412851969402,5.164063612620036
Turk023.61301,45.0,28.817,-141.583,2014-08-30T12:00:00,NEMO,DNA,0.2,,0.0702666666666666,,0.0974938385,0.07,50.87847568919736,35.23636280684714,23.374993374,,,,7.070867121219635,0.0002140834058081,6.20354635429e-05,224.41114044189453,0.0026703085750341,1.7029731422662735,0.2813783250749111,0.2529341354966163,0.0130319637246429,2.8291153642001632e-08,0.0007530704315286,0.0030097764683887,0.0001635976932448,0.0606844625435769,0.1457337122410535,1759.9051,1.3921417000000005,0.93575461,5.179367825,0.0002627070425,0.001755624375,0.00010962718125,1.580873725,0.2665035375,0.013173947375,1.967621425e-05,0.0338580185,0.005852748275,3.076002275e-05,4.78502475e-07,0.000795603105,1986.338175,229.370235,2.97883234999e-05,1.2074364121e-06,0.171096598729625,3.61824518222e-05,228.799964904875,8.500032305717498,0.000210968686588,0.465942185372,0.03219362464735,,,,,,,,,,,35.651352124999995,38.833333,38.34871,39.333332,5.00505750625,5.051423341666667,35.1292356875,35.237127916666665,21.912424916666662,22.1324814,24.541219875,24.5347895,5.038073525000001,5.012229349999999,35.17479683333334,35.16766166666667,22.121541749999995,22.110923416666665,-7.9877089,-15.038529000000002,106.07124916666668,106.893367,24.49369658333333,24.564008416666667,0.1341938791666666,0.16465189,0.09834827125,0.0353036026666666,1.3422890916666663,1.5041953999999995,21.6964848836263,24.591193199157715,35.08439350128174,0.1375334424277146,0.0987176156292359,1.359898696343104,5.301914771397908,-0.2785173058509826,105.59882926940918,5.017828543980916
Turk024.61604,95.0,30.3282,-150.24,2014-09-04T12:00:00,NEMO,DNA,0.2,,0.103175,,0.080266202,0.079,48.55134220839241,35.371358179025705,25.309993330833333,,,,5.698587536811829,0.0168603042402537,9.98773648461e-05,252.577299118042,0.0266211137641221,2.75320702791214,1.098461925983429,1.1188399493694303,0.15473741479218,3.5821130062174695e-08,0.0592407961376011,0.3498128931969404,0.1940220203250646,0.1641150023788213,0.2254931516945362,1774.608725,0.8248016625,0.6347019650000001,5.5174290500000005,0.0052633239,0.01194687225,0.000133018435,4.353899875,0.676772795,0.036282499,4.78099575e-05,0.127844631,0.02228071625,0.0009374693999999,1.807694625e-06,0.030898391,1989.601925,248.4962275,0.0002242948849999,5.217216767e-06,0.17739150300625,2.61488808064e-05,242.456386566,9.056433200835,0.0001843783320512,0.469181649387,0.0478972531855,,,,,,,,,,,39.79990687500001,39.5,41.87889,41.666664,4.61991200625,4.468477816666666,34.835309354166675,34.616115666666666,18.355447875,17.1780355,25.431456375,25.597959666666668,4.648799625,4.67117515,34.883011333333336,34.953842083333335,18.600041416666667,18.857990583333333,-5.5020949,,102.48665591666666,,25.420974166666667,25.398449916666664,0.0276920465,,0.0740693566666666,,4.322572091666666,,18.431504249572757,25.463397979736328,34.89551194508871,0.065522411527733,0.0891602113842964,3.729491869608561,5.5543750921885175,-0.1508955294266343,102.86416753133138,4.629584948221843
Turk025.62059,125.0,23.7673,-151.516,2014-09-10T12:00:00,NEMO,DNA,0.2,,0.1357666666666666,,0.08126637375,0.063,52.11462629523532,34.9137033380988,26.446659972000003,,,,5.741129696369171,0.0006017292253091,2.49867512138e-05,233.61039543151853,0.003697626030771,2.1368074119091034,0.4178722389042377,0.3294069468975067,0.0449985861778259,2.2129594601238978e-08,0.003728281117219,0.0557237698230892,0.0154937095940113,0.0962641378864646,0.1565203480422496,1739.155575,1.35092835,0.5099758974999999,4.40120835,0.00059033197,-0.00448279255,9.2193189e-05,1.5109526249999998,0.2429648075,0.012591271625,1.758437125e-05,0.087211895,0.01422890325,8.29871465e-05,1.1187726999e-06,0.01224395975,1975.749475,231.39096,9.5521383e-05,,,,,,,,,,,,,,,,,,,44.5070024375,52.0,48.277195,46.75,4.87776195625,4.9526796,35.18367725,35.239487,20.80301575,20.8239175,25.3016845625,25.164103,4.909873875000001,4.901375875,35.199149250000005,35.17944425,20.9159025,21.03380475,10.8512845,,95.26553025,,25.2237445,25.23447825,0.5254800525,,0.20725549,0.034745708,2.8390916,2.9420204,20.67916965484619,25.28052806854248,35.18630027770996,0.5877117812633514,0.2778586558997631,3.046145796775818,4.960351705551148,0.1991114653646946,96.15344619750977,4.895631551742554
Turk028.60690,25.0,33.68,-122.525,2014-08-19T12:00:00,NEMO,DNA,0.22,,0.1123333333333333,,0.1462889225,0.072000004,39.48406971990872,32.99129818672338,18.2208268225,,,,0.4552247747778892,0.1752713099122047,8.48511199365e-05,243.98384857177732,0.0222184713929891,2.738905727863312,2.150439977645874,3.93941193819046,0.2672016471624374,9.936351474948425e-08,0.0634812144562602,0.7361491024494171,0.5245814174413681,0.3032923489809036,0.3831324875354767,1837.43305,0.28998496,0.1613808375,1.680385225,0.149462985,0.08329862175,0.0001006485824999,25.6980705,3.528351025,0.2141505875,0.0002278293075,0.7394031225,0.103606409,0.0276824445,7.03813955e-06,0.5213802574999999,2027.338325,251.81754250000003,0.0007461622675,4.444267719984583,0.6587033693989582,1.08385645868e-05,258.48634274804164,10.320695320765832,0.0072487059709,1.4040056765091666,0.1490038509170833,,,,,,,,,,,26.6645665,27.341019090909093,26.414873,27.035212,4.303101252083333,4.329074196969698,33.2533605625,33.219620121212124,16.978001125000002,17.450447696969697,24.248721083333333,24.147536424242425,4.200155916666667,4.216951258333332,33.216939499999995,33.1920855,16.164170916666666,16.284800416666666,-4.476478525,-8.449711500000001,101.92264508333334,103.47344491666668,24.45780883333333,24.39607308333333,1.1951080025,0.6142722716666666,0.4866533049999999,0.4093323749999999,3.0685492166666664,2.6510029416666665,15.876524845759072,24.58315372467041,33.27563222249349,1.2598856985569,0.4994704325993855,3.145957946777344,5.687772274017334,-0.0317296886350959,100.72596740722656,4.184375445048015
Turk029.60883,113.0,33.8698,-128.799,2014-08-23T12:00:00,NEMO,DNA,0.2,,0.135125,,0.0804909,0.098000005,46.08657688927944,33.14730023411394,20.20582677825,,,,7.454214692115784,0.6032275632023811,0.0004682601284002,234.43830108642575,2.780605018138885,2.780612140893936,0.1027220096439123,0.0349708085414022,0.0211165216751396,6.355631132493046e-08,0.0104516625870019,0.0384346928913146,0.047004316933453,0.0031843365286476,0.0016887659148778,1862.010525,0.0033960338,0.0853653365,7.60933675,0.3559937825,1.951500125,0.0003592587825,1.678657775,0.2398856899999999,0.013988814625,1.56988819999e-05,0.436039245,0.0660441875,0.00692964245,4.824262275e-06,0.327474785,2020.034525,248.6526675,0.0006356023924999,2.04801043868,0.38875688612475,3.4825370107e-06,267.81184387225005,10.9954404831,0.0018747308349725,0.9728742092845,0.2313682101665,,,,,,,,,,,30.519978687500004,37.333333333333336,31.15944,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turk030.64295,125.0,25.5403,-139.504,2014-08-27T12:00:00,NEMO,DNA,Sterivex,,0.08765,,0.0550075364999999,0.0559999999999999,50.96838212385754,35.0095247029971,23.612493368833334,,,,5.924987077713013,0.000503954328451,1.83409560463e-05,234.33507919311523,0.0036363670078571,2.0712316036224365,0.3839270174503326,0.2825441490858793,0.0419889902696013,2.310574354069672e-08,0.0018127932562492,0.0331227576825767,0.0062854743446223,0.0964605920016765,0.1524235140532255,1758.213225,1.0686573,0.7862641275,5.485019825,0.0013680049,0.0049979833,8.483860825e-05,2.0299731000000003,0.322189315,0.0169164425,2.3166002e-05,0.0732979025,0.012502792125,0.0006580138475,1.0047289e-06,0.0122786494999999,1982.13295,237.043345,0.00014207224,,,,,,,,,,,,,,,,,,,45.049418375,45.0,42.536507,44.5,4.752843481249999,4.8113928,34.990566125,34.99375966666667,19.5598011875,20.145200666666668,25.400773625,25.271715333333333,4.7418514,4.7763650250000005,34.98952825,35.01285925,19.4339775,19.5865045,8.806765975000001,,96.3040075,,25.4422215,25.392208,0.1607612414999999,,0.2661974425,,1.320963425,,18.912924766540527,25.55478382110596,34.98349475860596,0.1529607120901346,0.267125304788351,1.2659629881381989,5.130885481834412,0.2424633577466011,95.49063682556152,4.719452977180481
Turk031.61159,50.0,28.4988,-140.616,2014-08-29T12:00:00,NEMO,DNA,0.2,,0.0919916666666666,,0.086347144,0.062000003,50.19829327876106,35.175181343801846,23.3658267075,,,,6.7357302606105804,0.0002110590539814,4.53572170044e-05,224.89082431793213,0.0029048349533695,1.6905256509780884,0.2684444366022944,0.2237547570839524,0.012775951414369,2.719307556908745e-08,0.000881580675923,0.0027914765523746,0.000133570847538,0.0567708993330597,0.1423543933779001,1759.5660375000002,1.3885651125,0.93902763875,5.1983383875,0.0002639945312499,0.0018356613875,0.000102980244,1.5309095375,0.2574548375,0.01275757925,1.898757125e-05,0.034502952,0.005948807425,3.5201961375e-05,4.8566384875e-07,0.0008342496125,1985.5626,230.34056375,2.904742775e-05,1.3495002519e-06,0.18288242816925,3.62491746273e-05,227.86717224125,8.227226018905,0.0002094054798362,0.46177461743375,0.033451731316725,,,,,,,,,,,33.4267554375,34.75,36.512226,32.0,4.944369747916667,4.9638402555555565,35.065252208333334,35.06485322222222,21.316497041666665,21.132654777777777,24.657107083333333,24.60340466666667,5.005486233333333,4.9739183166666665,35.1540415,35.11213983333334,21.873691750000003,21.827082666666666,-8.0,,105.19345575,,24.583180916666667,24.62908416666666,0.0990031694999999,,0.1479042958333333,0.19512196,1.1552017833333337,,21.51262124379476,24.66457335154216,35.09567928314209,0.1002728308861454,0.1488828267902135,1.1707008083661397,5.256006638209025,-0.2063704828421274,104.16994412740073,4.999572316805522
Turk032.61380,25.0,28.8133,-143.218,2014-08-31T12:00:00,NEMO,DNA,0.2,,0.0911083333333333,,0.1306117825,0.071,50.3311862912931,35.22554873241651,23.834160030416665,,,,6.782708406448364,0.0001773414733179,5.97828657191e-05,215.6070098876953,0.0029208534979261,1.6499783992767334,0.2533201314508915,0.2241612151265144,0.0095369140617549,2.7764516463690825e-08,0.0007328769715968,0.0017913248157128,8.13181859484e-05,0.0516113815829157,0.1390922106802463,1749.669225,1.5438842000000002,0.8397125775,4.7886827,0.00020574487,-0.0005721680899999,0.0001209339715,1.253770975,0.208439765,0.010448091,1.52382985e-05,0.019300443,0.0032871739249999,8.5118539e-06,2.6763461e-07,0.00034533151,1983.871075,220.0502175,2.329820425e-05,6.367282215554167e-07,0.185748482744,3.97859954925e-05,221.80100886025,8.384593963623333,0.0002856811624951,0.5001592412591667,0.0297115667102333,,,,,,,,,,,45.57057631250001,44.75,41.76975,48.5,5.107894520833333,5.056226925,35.2990483125,35.264525,22.92753075,22.583485083333333,24.35751120833333,24.46281408333333,5.1677557,5.101087158333333,35.28125158333333,35.258974583333334,23.25869175,23.006374166666664,-7.913331258333334,-14.442100000000002,105.71795941666667,106.68956,24.16543516666667,24.33228675,0.14953026,0.1617731716666667,0.08386268,0.021003614,1.1176791416666667,1.3290689,22.84485912322998,24.17880407969157,35.25225861867269,0.1536212538679441,0.0859737396240234,1.12134883304437,5.158123294512431,-0.2736991407970587,105.5405387878418,5.181565602620442
Turk033.61837,25.0,29.9138,-150.278,2014-09-07T12:00:00,NEMO,DNA,0.2,,0.0853999999999999,,0.0768310185,0.075,47.53467179683906,35.39085114215725,25.774993320416662,,,,7.044895112514496,0.0002456547790643,9.33217315832e-05,212.76625442504883,0.0028459185850806,1.7425151318311691,0.3654892183840275,0.4965057112276554,0.0169665170833468,3.0810448636842125e-08,0.0017007677379297,0.0044602425186894,0.0001936087755893,0.0787777779623866,0.1770754866302013,1740.2842500000002,1.70256175,0.6578518874999999,4.294507825,0.00019874471,-0.003749220325,0.0001446276625,1.225000175,0.2051318975,0.0102083349999999,1.5040213625e-05,0.0199654735,0.00340028995,-1.2925244875e-05,2.744585975e-07,0.0002874940674999,1982.41255,214.51041,2.26905945e-05,6.042968815714999e-07,0.20992823193475,4.73153255976e-05,216.73640187583337,8.2706785202025,0.0003796643698782,0.5238302449385,0.0315217333845833,,,,,,,,,,,39.7855340625,,43.334827,36.0625,5.374545943749999,,35.42421329166667,,24.996200833333333,,23.7397079375,,5.360847008333334,5.359786958333333,35.412967916666666,35.44076591666666,24.95346725,24.860145166666666,-7.418256408333334,,103.28684991666668,,23.77329725,23.80886433333333,0.2534731854166667,,0.0730421019166666,,4.564462516666667,,24.427814483642575,23.92867120107015,35.36084175109863,0.2981322395304839,0.099393564586838,4.063253700733185,5.076007684071858,-0.2197437311212221,104.44879531860352,5.319587349891663
Turk034.64519,25.0,24.4827,-152.951,2014-09-11T12:00:00,NEMO,DNA,Sterivex,,-0.0206083333333333,,0.07718512625,0.07,52.08480960376176,34.97820379236154,27.09499329075,,,,1.9026938378810885,0.0003672543134598,7.5693425714e-06,206.5256290435791,0.0028194938786327,1.8576349169015884,0.4765352644026279,0.929105058312416,0.0259103055577725,3.343590515569872e-08,2.99748788847e-05,0.0522621488198637,0.0010409059905214,0.0948422746732831,0.2265406735241413,1698.631,1.480393575,0.326127485,2.4859091,0.0008775968075,-0.0255897312499999,3.417487625e-05,1.504044625,0.236533505,0.012533705,1.65448875e-05,0.033499672,0.005373995175,-0.0001518306799999,4.1491504e-07,0.002810093925,1953.62695,209.207315,2.951033625e-05,7.197004142275e-07,0.3161590695380833,7.37577144415e-05,214.46142069491663,8.677665233612501,0.0005548196155965,0.5530563592909999,0.0346685120214833,,,,,,,,,,,45.9063298125,,48.06521,43.0,5.417731629166667,,35.23379420833333,,25.92572164583333,25.779100222222223,23.426223583333336,,5.426601174999999,5.421166058333333,35.189670416666665,35.14345075,25.935171749999995,25.767225083333333,-7.815158233333332,-13.913981666666666,104.47955083333332,106.789055,23.32099975,23.28433833333333,0.0616946335833333,,0.2365196816666666,0.3103978738333334,2.349565975,2.5551945666666667,25.55001719792684,23.408891995747883,35.15923245747884,0.0672248313203454,0.3242787656684716,1.5842157701651256,4.829147418340047,-0.0999110188956062,102.13630485534668,5.429428378740947
Turk037.60692,48.0,33.68,-122.525,2014-08-19T12:00:00,NEMO,DNA,0.22,,0.1123333333333333,,0.1462889225,0.072000004,39.48406971990874,32.99129818672338,18.2208268225,,,,3.763593137264252,0.3941967114806175,0.0002953301700472,244.1764869689941,0.6631857305765152,3.0363911390304565,1.3918512165546415,1.4421043992042542,0.2648087851703167,9.936351474948425e-08,0.3025450967252254,0.4003738462924957,0.3615867048501968,0.1369176562875509,0.1423421166837215,1869.28715,0.3746504875,0.4509092474999999,4.653002375,0.3519913925,1.534355985,0.0003026312775,13.19846325,1.80989735,0.1099871925,0.00011450469875,0.86770865,0.121485911,0.04272491125,8.15357925e-06,0.6237643675,2034.38985,248.344245,0.000936068725,5.927257418632499,0.753872059285625,1.45663259445e-05,257.97649192825,12.029783964175,0.0056359173031525,1.444704040885,0.23953121900575,,,,,,,,,,,26.6645665,27.341019090909093,26.414873,27.035212,3.995415084375,4.011309531818181,33.235360843749994,33.222061636363634,13.824669921875,14.080797409090907,25.05291896875,25.006266363636367,3.9586444375,3.9626891,33.195279,33.1723075,13.5646955625,13.7162785,9.934762675,-0.861280199999999,96.41368525,100.5333775,25.088068875,25.06286875,4.0377207,2.68573244025,0.70686448125,0.566023815,5.872678025,4.0284032,13.665464878082275,25.12706446647644,33.27397966384888,4.149124830961227,0.7250353246927261,6.015243172645569,5.558743953704834,0.3654157686978578,94.30609798431396,3.973072737455368
Turk038.60909,25.0,32.7932,-130.534,2014-08-24T12:00:00,NEMO,DNA,0.2,,0.12955,,0.06639143375,0.08800001,46.01163193168856,33.42278836872062,20.732493433,,,,0.2491786368191242,0.1156040327623486,3.087120973e-06,233.29563903808597,0.0140539759304374,2.216584384441376,1.197760358452797,2.6692019402980804,0.1030156332999467,8.49041867923006e-08,0.0003755653269763,0.3759100176393986,0.1534571051597595,0.2597422301769256,0.3718648441135883,1770.9930000000002,1.246342325,0.4543461649999999,2.2373274,0.00577518705,0.006724909825,5.7940673e-06,7.09219475,1.104971825,0.05910162225,7.776709e-05,0.1367834,0.0221104305,1.09191175e-05,1.7160895e-06,0.03473057875,1962.69815,237.2865375,0.0001239977349999,1.042813551e-06,0.2528046059111666,1.92233258833e-05,239.87767410266665,10.684148073216669,0.0001837898550245,0.4261696164807499,0.0234058266505583,,,,,,,,,,,35.20291631250001,46.0,31.739151,47.25,4.583313725,4.500419766666667,33.623328625,33.79039266666667,19.532309645833333,18.824266833333336,23.9279975625,24.331838666666663,4.6174300666666666,4.6272988222222216,33.654395666666666,33.62509411111111,19.69071225,19.56353425,-7.858390866666667,,104.44096091666664,,23.884760083333333,23.816719777777777,0.017445261825,,0.3661889816666666,,1.1307638208333337,,19.463573455810547,23.97144301732381,33.65110810597738,0.018349281589811,0.3744639282425244,1.1455496897300084,5.251562794049581,0.0168531079155703,99.7727731068929,4.593648632367452
Turk039.61091,25.0,26.4943,-140.25,2014-08-28T12:00:00,NEMO,DNA,0.2,,0.0999333333333333,,0.0538487035,0.061000004,50.37857412750673,35.10643323774147,23.557493370083336,,,,5.6067579587300616,0.0001635184016777,4.10104118297e-05,215.8138249715169,0.0032479832492147,1.586202045281728,0.2284182285269101,0.1848805323243141,0.0081850680677841,2.5144151353610294e-08,0.0002507562797594,0.0014256544818636,2.71878288913e-05,0.0431831963360309,0.1342470397551854,1731.3588833333336,1.785319916666667,0.6477617766666667,3.973564733333333,0.0001845340566666,-0.010309987,7.79232751666e-05,1.0504739833333334,0.1712394183333333,0.0087539499166666,1.23338384166e-05,0.0165015913333333,0.00275846455,-5.39413466666e-05,2.2064426e-07,0.0004209189116666,1968.517,219.05086666666665,1.97769576666e-05,6.606030353850834e-07,0.2489440105855833,3.32300517887e-05,221.94287363708332,8.119125048320832,0.000267922444133,0.4867588828006666,0.0297045734090083,,,,,,,,,,,39.038790062500006,38.375,40.214508,46.22222,5.1513503187500005,5.147547483333334,35.246054687500006,35.264741750000006,23.05270952083333,22.955658083333333,24.1714324375,24.189883,5.164857283333333,5.175488433333334,35.18923541666666,35.27956025,23.24944658333333,23.3026785,-7.243059,,103.13467433333334,,24.07766925,24.142726916666664,0.1111522630833333,,0.2912480733333333,,0.72754385,,22.73344850540161,24.15944623947144,35.208492596944176,0.1122280626247326,0.2984194171925385,0.7379098981618881,5.115812261899312,-0.0626758250097433,101.25974337259927,5.167746702829997
Turk040.61167,115.0,28.4988,-140.616,2014-08-29T12:00:00,NEMO,DNA,0.2,,0.0919916666666666,,0.086347144,0.062000003,50.19829327876106,35.175181343801846,23.3658267075,,,,6.329075992107391,0.0012799310788977,3.41420116001e-05,242.67146492004397,0.007881328696385,2.417877107858658,0.6277140527963638,0.6981117427349091,0.0708124912343919,2.719307556908745e-08,0.0140464734286069,0.1191790765151381,0.045837776036933,0.1297571565955877,0.2048157602548599,1769.979825,0.68745444,0.8172351775,5.950306749999999,0.003904628225,0.0176641282499999,9.63855697499e-05,3.1628349,0.4899021275,0.0263569575,3.470747125e-05,0.10422151025,0.0179326505,0.0018063522,1.45769665e-06,0.0251321755,1987.3903,243.4562525,0.00021907177,,,,,,,,,,,,,,,,,,,33.4267554375,34.75,36.512226,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turk041.61388,125.0,28.8133,-143.218,2014-08-31T12:00:00,NEMO,DNA,0.2,,0.0911083333333333,,0.1306117825,0.071,50.33118629129312,35.22554873241651,23.834160030416665,,,,5.904728651046753,0.0253975079685915,7.17157549843e-05,248.06462478637692,0.0595206507714465,2.741685926914215,0.955097198486328,0.9392514377832412,0.147712979465723,2.7764516463690825e-08,0.1056292487774044,0.2851527240127325,0.1529825385659933,0.1372704468667507,0.2006597220897674,1776.4268000000002,0.3885889425,0.6521650175,6.2086788,0.02184759075,0.09040846,0.0001264695335,3.888280675,0.5766736225,0.03240234,3.97115202499e-05,0.1500666625,0.024909011,0.0058845054,1.993752625e-06,0.062160993,1990.2167,246.85471,0.0003723687525,,,,,,,,,,,,,,,,,,,45.57057631250001,44.75,41.76975,48.5,4.63174088125,4.6255845,34.860119,34.8293185,18.6061749375,18.5995165,25.5899418125,25.57306175,4.606552025,4.6031448,34.8382175,34.7972355,18.37625,18.5135055,10.03433175,7.62679775,95.9071285,96.9049,25.628067,25.59409025,0.6314404625,0.714618275,0.187529105,0.175239445,2.513620475,2.8590365,18.02560043334961,25.70924186706543,34.769219398498535,0.6444131433963776,0.1873792372643947,2.5300564765930176,5.307942152023315,0.2132977992296219,96.14952278137208,4.546550512313843
