##
## This file organizes Arctic 2016 DNA samples (FASTQs) for input into the DADA2
## pipeline so that different size fractions will be processed independently by
## DADA2.  I.e. Filt0.2, Filt3, and FiltSterivex will be run in separate DADA2
## runs. (Even though the pipeline will be run once and will launch DADA2 three
## times.)
##

RawFastqs/Harding216-66543_S216_L001_R1.fastq.gz	FiltSterivex	Harding216_66543_S216
RawFastqs/Harding216-66543_S216_L001_R2.fastq.gz	FiltSterivex	Harding216_66543_S216
RawFastqs/Harding217-66560_S217_L001_R1.fastq.gz	FiltSterivex	Harding217_66560_S217
RawFastqs/Harding217-66560_S217_L001_R2.fastq.gz	FiltSterivex	Harding217_66560_S217
RawFastqs/Harding218-66564_S218_L001_R1.fastq.gz	FiltSterivex	Harding218_66564_S218
RawFastqs/Harding218-66564_S218_L001_R2.fastq.gz	FiltSterivex	Harding218_66564_S218
RawFastqs/Harding219-66566_S219_L001_R1.fastq.gz	FiltSterivex	Harding219_66566_S219
RawFastqs/Harding219-66566_S219_L001_R2.fastq.gz	FiltSterivex	Harding219_66566_S219
RawFastqs/Harding220-66622_S220_L001_R1.fastq.gz	Filt3	Harding220_66622_S220
RawFastqs/Harding220-66622_S220_L001_R2.fastq.gz	Filt3	Harding220_66622_S220
RawFastqs/Harding221-66630_S221_L001_R1.fastq.gz	Filt3	Harding221_66630_S221
RawFastqs/Harding221-66630_S221_L001_R2.fastq.gz	Filt3	Harding221_66630_S221
RawFastqs/Harding222-66631_S222_L001_R1.fastq.gz	Filt0.2	Harding222_66631_S222
RawFastqs/Harding222-66631_S222_L001_R2.fastq.gz	Filt0.2	Harding222_66631_S222
RawFastqs/Harding223-66672_S223_L001_R1.fastq.gz	Filt0.2	Harding223_66672_S223
RawFastqs/Harding223-66672_S223_L001_R2.fastq.gz	Filt0.2	Harding223_66672_S223
RawFastqs/Harding224-66679_S224_L001_R1.fastq.gz	Filt3	Harding224_66679_S224
RawFastqs/Harding224-66679_S224_L001_R2.fastq.gz	Filt3	Harding224_66679_S224
RawFastqs/Harding225-66680_S225_L001_R1.fastq.gz	Filt0.2	Harding225_66680_S225
RawFastqs/Harding225-66680_S225_L001_R2.fastq.gz	Filt0.2	Harding225_66680_S225
RawFastqs/Harding226-66688_S226_L001_R1.fastq.gz	Filt3	Harding226_66688_S226
RawFastqs/Harding226-66688_S226_L001_R2.fastq.gz	Filt3	Harding226_66688_S226
RawFastqs/Harding227-66696_S227_L001_R1.fastq.gz	Filt3	Harding227_66696_S227
RawFastqs/Harding227-66696_S227_L001_R2.fastq.gz	Filt3	Harding227_66696_S227
RawFastqs/Harding228-66697_S228_L001_R1.fastq.gz	Filt0.2	Harding228_66697_S228
RawFastqs/Harding228-66697_S228_L001_R2.fastq.gz	Filt0.2	Harding228_66697_S228
RawFastqs/Harding229-66705_S229_L001_R1.fastq.gz	Filt3	Harding229_66705_S229
RawFastqs/Harding229-66705_S229_L001_R2.fastq.gz	Filt3	Harding229_66705_S229
RawFastqs/Harding230-66706_S230_L001_R1.fastq.gz	Filt0.2	Harding230_66706_S230
RawFastqs/Harding230-66706_S230_L001_R2.fastq.gz	Filt0.2	Harding230_66706_S230
RawFastqs/Harding231-66709_S231_L001_R1.fastq.gz	FiltSterivex	Harding231_66709_S231
RawFastqs/Harding231-66709_S231_L001_R2.fastq.gz	FiltSterivex	Harding231_66709_S231
