asvLen	totReads	numSamps
ASV.394	328	17	1
ASV.395	328	17	1
ASV.397	355	17	1
ASV.398	364	17	1
ASV.399	328	17	1
ASV.400	328	17	1
ASV.401	328	16	1
ASV.402	328	16	1
ASV.403	328	16	1
ASV.404	328	16	1
ASV.405	328	16	1
ASV.406	328	16	1
ASV.407	328	16	1
ASV.408	328	16	1
ASV.409	328	16	1
ASV.410	328	16	1
ASV.411	328	16	1
ASV.412	328	16	1
ASV.413	328	16	1
ASV.414	328	16	1
ASV.415	328	16	1
ASV.416	328	16	1
ASV.418	328	15	1
ASV.420	328	15	1
ASV.421	328	15	1
ASV.423	325	15	1
ASV.424	328	15	1
ASV.425	328	15	1
ASV.426	328	14	1
ASV.428	328	14	1
ASV.430	328	14	1
ASV.431	328	14	1
ASV.432	328	14	1
ASV.433	328	14	1
ASV.434	328	14	1
ASV.435	328	14	1
ASV.436	328	13	1
ASV.437	328	13	1
ASV.438	328	13	1
ASV.439	328	13	1
ASV.440	328	13	1
ASV.441	328	13	1
ASV.442	325	13	1
ASV.443	328	13	1
ASV.444	328	13	1
ASV.446	328	13	1
ASV.447	328	13	1
ASV.448	328	13	1
ASV.449	328	13	1
ASV.450	328	13	1
ASV.451	328	13	1
ASV.452	328	13	1
ASV.453	328	13	1
ASV.454	328	13	1
ASV.455	364	13	1
ASV.456	328	12	1
ASV.457	328	12	1
ASV.458	328	12	1
ASV.459	380	12	1
ASV.460	328	12	1
ASV.461	328	12	1
ASV.463	328	12	1
ASV.464	328	12	1
ASV.465	328	12	1
ASV.466	328	12	1
ASV.467	328	12	1
ASV.468	328	12	1
ASV.469	328	12	1
ASV.470	328	12	1
ASV.472	328	12	1
ASV.474	328	12	1
ASV.475	325	12	1
ASV.476	328	12	1
ASV.477	328	12	1
ASV.478	328	12	1
ASV.479	325	12	1
ASV.481	328	11	1
ASV.482	328	11	1
ASV.484	328	11	1
ASV.485	328	11	1
ASV.486	328	11	1
ASV.487	328	11	1
ASV.489	328	11	1
ASV.491	325	11	1
ASV.492	328	11	1
ASV.493	328	11	1
ASV.496	328	10	1
ASV.499	328	10	1
ASV.500	328	10	1
ASV.501	328	10	1
ASV.502	327	10	1
ASV.503	328	10	1
ASV.505	328	10	1
ASV.507	328	10	1
ASV.508	328	10	1
ASV.509	328	10	1
ASV.510	328	10	1
ASV.511	328	10	1
ASV.512	328	10	1
ASV.513	328	10	1
ASV.516	328	9	1
ASV.517	328	9	1
ASV.518	328	9	1
ASV.519	319	9	1
ASV.520	328	9	1
ASV.521	328	9	1
ASV.522	328	9	1
ASV.523	328	9	1
ASV.524	328	9	1
ASV.525	328	8	1
ASV.526	328	8	1
ASV.527	328	8	1
ASV.528	328	8	1
ASV.529	328	8	1
ASV.530	328	8	1
ASV.531	364	8	1
ASV.532	328	8	1
ASV.533	328	8	1
ASV.534	328	8	1
ASV.535	328	8	1
ASV.536	328	8	1
ASV.537	328	8	1
ASV.538	328	8	1
ASV.540	325	8	1
ASV.542	325	8	1
ASV.543	328	8	1
ASV.544	328	8	1
ASV.545	328	8	1
ASV.546	328	8	1
ASV.547	328	8	1
ASV.549	327	8	1
ASV.550	328	8	1
ASV.552	328	8	1
ASV.553	328	7	1
ASV.554	328	7	1
ASV.556	328	7	1
ASV.557	328	7	1
ASV.558	328	7	1
ASV.559	328	7	1
ASV.560	322	7	1
ASV.561	328	7	1
ASV.562	328	7	1
ASV.564	328	7	1
ASV.565	322	7	1
ASV.566	328	6	1
ASV.568	328	6	1
ASV.569	328	6	1
ASV.570	328	6	1
ASV.571	328	6	1
ASV.572	328	6	1
ASV.573	328	6	1
ASV.574	328	6	1
ASV.575	328	6	1
ASV.576	328	6	1
ASV.577	328	6	1
ASV.578	328	6	1
ASV.581	328	6	1
ASV.582	328	6	1
ASV.583	328	6	1
ASV.586	328	5	1
ASV.587	328	5	1
ASV.588	328	5	1
ASV.589	328	5	1
ASV.590	328	5	1
ASV.592	328	5	1
ASV.593	328	5	1
ASV.595	328	5	1
ASV.598	328	5	1
ASV.599	328	5	1
ASV.600	328	5	1
ASV.601	325	5	1
ASV.602	328	5	1
ASV.603	328	4	1
ASV.605	328	4	1
ASV.606	328	4	1
ASV.607	328	4	1
ASV.610	328	4	1
ASV.611	328	4	1
ASV.613	328	4	1
ASV.616	328	3	1
ASV.618	328	3	1
ASV.619	328	3	1
ASV.620	328	3	1
ASV.622	328	3	1
ASV.623	328	3	1
ASV.626	355	3	1
ASV.627	325	3	1
ASV.628	328	3	1
ASV.629	328	3	1
ASV.630	328	3	1
ASV.632	328	2	1
ASV.634	328	2	1
ASV.636	328	2	1
ASV.638	328	2	1
ASV.641	328	2	1
ASV.645	328	2	1
ASV.650	328	1	1
